Date-time;Day of the week;Duty cycle;Period of day;ID ITP;Nomer ITP;Adres MKD;FIAS MKD;UNOM MKD;ID HVS ITP;ID ODPU GVS;ID ODPU GVS ch1;ID ODPU GVS ch2;Znach HVS ITP;Znach ODPU GVS  ch1;Znach ODPU GVS  ch2;Potrebl GVS;Otkl potrebl HVS-GVS;Predict Otkl potrebl HVS-GVS;;;;;;;;;
2025-04-15 12:00:00;Tuesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,17;0,51;0,35;0,16;5,88%;24,50%;;;;;;;;;
2025-04-15 13:00:00;Tuesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,15;0,56;0,42;0,14;6,67%;24,60%;;;;;;;;;
2025-04-15 14:00:00;Tuesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,12;0,61;0,49;0,12;0,00%;24,70%;;;;;;;;;
2025-04-15 15:00:00;Tuesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,12;0,51;0,39;0,12;0,00%;24,90%;;;;;;;;;
2025-04-15 16:00:00;Tuesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,15;0,46;0,32;0,14;6,67%;25,00%;;;;;;;;;
2025-04-15 17:00:00;Tuesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,20;0,56;0,37;0,19;5,00%;25,10%;;;;;;;;;
2025-04-15 18:00:00;Tuesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,34;0,71;0,38;0,33;2,94%;25,30%;;;;;;;;;
2025-04-15 19:00:00;Tuesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,47;0,96;0,52;0,44;6,38%;25,40%;;;;;;;;;
2025-04-15 20:00:00;Tuesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,39;0,71;0,34;0,37;5,13%;25,50%;;;;;;;;;
2025-04-15 21:00:00;Tuesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,29;0,61;0,33;0,28;3,45%;25,70%;;;;;;;;;
2025-04-15 22:00:00;Tuesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,25;0,51;0,28;0,23;8,00%;25,80%;;;;;;;;;
2025-04-15 23:00:00;Tuesday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,15;0,30;0,16;0,14;6,67%;25,90%;;;;;;;;;
2025-04-16 00:00:00;Wednesday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,10;0,21;0,11;0,10;0,00%;26,10%;;;;;;;;;
2025-04-16 01:00:00;Wednesday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,04;0,09;0,05;0,04;0,00%;26,20%;;;;;;;;;
2025-04-16 02:00:00;Wednesday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,05;0,10;0,05;0,05;0,00%;26,40%;;;;;;;;;
2025-04-16 03:00:00;Wednesday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,05;0,10;0,05;0,05;0,00%;26,50%;;;;;;;;;
2025-04-16 04:00:00;Wednesday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,06;0,13;0,07;0,06;0,00%;26,60%;;;;;;;;;
2025-04-16 05:00:00;Wednesday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,20;0,41;0,22;0,19;5,00%;26,80%;;;;;;;;;
2025-04-16 06:00:00;Wednesday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,12;0,26;0,14;0,12;0,00%;26,90%;;;;;;;;;
2025-04-16 07:00:00;Wednesday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,12;0,26;0,14;0,12;0,00%;27,10%;;;;;;;;;
2025-04-16 08:00:00;Wednesday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,21;0,43;0,23;0,20;4,76%;27,20%;;;;;;;;;
2025-04-16 09:00:00;Wednesday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,17;0,51;0,35;0,16;5,88%;27,40%;;;;;;;;;
2025-04-16 10:00:00;Wednesday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,17;0,34;0,18;0,16;5,88%;27,50%;;;;;;;;;
2025-04-16 11:00:00;Wednesday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,15;0,30;0,16;0,14;6,67%;27,70%;;;;;;;;;
2025-04-16 12:00:00;Wednesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,15;0,43;0,29;0,14;6,67%;27,80%;;;;;;;;;
2025-04-16 13:00:00;Wednesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,12;0,47;0,35;0,12;0,00%;28,00%;;;;;;;;;
2025-04-16 14:00:00;Wednesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,10;0,51;0,41;0,10;0,00%;28,10%;;;;;;;;;
2025-04-16 15:00:00;Wednesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,10;0,43;0,33;0,10;0,00%;28,30%;;;;;;;;;
2025-04-16 16:00:00;Wednesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,12;0,38;0,26;0,12;0,00%;28,50%;;;;;;;;;
2025-04-16 17:00:00;Wednesday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,17;0,47;0,31;0,16;5,88%;28,60%;;;;;;;;;
2025-04-16 18:00:00;Wednesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,29;0,60;0,32;0,28;3,45%;28,80%;;;;;;;;;
2025-04-16 19:00:00;Wednesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,39;0,81;0,44;0,37;5,13%;28,90%;;;;;;;;;
2025-04-16 20:00:00;Wednesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,33;0,60;0,29;0,31;6,06%;29,10%;;;;;;;;;
2025-04-16 21:00:00;Wednesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,25;0,51;0,27;0,24;4,00%;29,30%;;;;;;;;;
2025-04-16 22:00:00;Wednesday;Working day;evening;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,21;0,43;0,23;0,20;4,76%;29,40%;;;;;;;;;
2025-04-16 23:00:00;Wednesday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,12;0,26;0,14;0,12;0,00%;29,60%;;;;;;;;;
2025-04-17 00:00:00;Thursday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,11;0,20;0,11;0,09;18,18%;29,80%;;;;;;;;;
2025-04-17 01:00:00;Thursday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,05;0,08;0,04;0,04;20,00%;29,90%;;;;;;;;;
2025-04-17 02:00:00;Thursday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,05;0,09;0,05;0,04;20,00%;30,10%;;;;;;;;;
2025-04-17 03:00:00;Thursday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,05;0,09;0,05;0,04;20,00%;30,30%;;;;;;;;;
2025-04-17 04:00:00;Thursday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,07;0,12;0,07;0,05;28,57%;30,40%;;;;;;;;;
2025-04-17 05:00:00;Thursday;Working day;night;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,22;0,37;0,20;0,17;22,73%;30,60%;;;;;;;;;
2025-04-17 06:00:00;Thursday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,13;0,23;0,12;0,11;15,38%;30,80%;;;;;;;;;
2025-04-17 07:00:00;Thursday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,13;0,23;0,12;0,11;15,38%;31,00%;;;;;;;;;
2025-04-17 08:00:00;Thursday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,22;0,39;0,21;0,18;18,18%;31,10%;;;;;;;;;
2025-04-17 09:00:00;Thursday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,18;0,47;0,33;0,14;22,22%;31,30%;;;;;;;;;
2025-04-17 10:00:00;Thursday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,18;0,31;0,17;0,14;22,22%;31,50%;;;;;;;;;
2025-04-17 11:00:00;Thursday;Working day;morning;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,16;0,27;0,14;0,13;18,75%;31,70%;;;;;;;;;
2025-04-17 12:00:00;Thursday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,16;0,39;0,26;0,13;18,75%;31,90%;;;;;;;;;
2025-04-17 13:00:00;Thursday;Working day;day;1a2b3c4d-5e6f-7890-abcd-ef1234567890;к1427;улица Ленина, 1, Зеленоград, Москва, 124365;1356ba19-f0c7-424d-8244-54c7a7e5a230;1356BA19-F0C7-424D-8244-54C7A7E5A230;6ba7b810-9dad-11d1-80b4-00c04fd430c8;a1b2c3d4-e5f6-789a-bcde-f123456789ab;550e8400-e29b-41d4-a716-446655440000;f47ac10b-58cc-4372-a567-0e02b2c3d479;0,13;0,43;0,32;0,11;15,38%;32,00%;;;;;;;;;
